transaction_id,location_id,supplier_id,time_id,customer_id,demand_cylinders,supply_cylinders,shortage_cylinders,price_per_cylinder,subsidy_amount,delivery_delay_days,stock_available,transport_cost,weather_impact_score,strike_impact_flag,festival_demand_flag,emergency_supply_flag,warehouse_capacity,fulfilled_orders,unfulfilled_orders
11243,31,1,220,36,10,49,14,925.76,294.46,2,341,193.8,0.21,1,0,0,602,17,6
11244,12,18,5,80,11,12,10,977.33,195.4,1,235,97.7,0.64,1,0,1,672,3,4
11245,23,17,20,97,40,27,12,965.09,84.2,9,294,62.7,0.27,1,1,0,812,23,2
11246,5,9,101,10,21,17,3,935.14,67.75,9,340,176.23,0.1,1,1,0,632,17,4
11247,43,20,295,21,12,16,15,997.89,211.35,2,92,54.97,0.73,0,1,0,180,15,3
11248,36,7,157,27,4,1,18,1001.94,16.13,5,279,64.44,0.25,0,0,0,633,9,0
11249,36,5,1,55,28,30,7,831.15,195.05,2,286,104.02,0.14,1,1,1,822,13,8
11250,3,16,212,85,29,37,16,903.75,92.77,1,283,112.78,0.56,0,0,0,760,12,1
11251,24,7,119,91,13,23,9,822.32,0.81,4,137,150.84,0.12,1,0,0,895,17,11
11252,17,13,260,96,18,27,15,1090.89,190.06,4,425,173.69,0.56,0,1,0,494,44,15
11253,39,13,175,5,27,37,3,1087.43,174.58,0,296,189.82,0.71,0,1,0,379,7,5
11254,26,15,134,99,3,16,17,915.88,158.63,1,357,52.06,0.07,1,1,0,944,27,19
11255,4,17,102,86,35,24,19,1032.32,74.6,8,108,83.59,0.68,0,1,0,899,4,19
11256,45,17,62,59,39,28,6,971.8,274.39,9,128,93.64,0.63,1,1,0,319,48,12
11257,12,19,54,36,22,30,9,861.66,9.63,3,118,153.46,0.18,1,0,1,265,8,10
11258,1,10,305,74,17,26,12,1068.57,33.19,4,464,193.68,0.7,0,1,1,628,44,15
11259,21,2,7,34,28,24,15,1109.57,116.55,8,433,57.38,0.69,0,1,1,765,49,10
11260,19,14,356,52,38,31,13,933.86,116.64,7,285,56.15,0.45,1,0,0,206,30,7
11261,21,3,3,6,16,25,12,1004.7,38.4,4,482,189.13,0.44,1,1,0,325,5,9
11262,18,7,332,14,5,2,1,872.7,294.97,1,170,165.48,0.42,0,0,1,928,4,19
11263,43,11,335,59,22,7,2,824.07,296.23,5,246,159.33,0.15,1,0,0,530,3,0
11264,3,17,149,57,17,48,7,905.32,231.96,3,336,195.83,0.98,0,0,1,584,2,15
11265,49,15,288,37,11,23,6,1127.78,91.28,3,110,84.31,0.32,1,1,1,702,4,14
11266,44,19,12,58,22,29,3,1108.07,102.33,7,101,169.98,0.85,1,1,0,450,19,16
11267,32,11,104,83,44,35,3,894.29,267.56,7,419,85.01,0.34,1,1,1,615,20,5
11268,10,15,111,32,44,30,15,825.07,2.23,9,156,86.28,0.74,0,0,1,894,30,10
11269,40,15,263,20,36,29,15,1131.35,46.65,9,307,121.51,0.92,1,1,1,759,49,5
11270,15,6,173,85,41,31,8,1048.41,83.73,3,191,145.97,0.44,0,0,1,726,49,10
11271,5,15,95,79,46,42,7,835.68,299.59,8,290,89.42,0.2,1,1,0,235,44,13
11272,4,9,321,81,44,2,13,1084.38,13.6,3,198,129.03,0.31,1,1,0,947,29,18
11273,28,5,203,61,42,15,16,1007.92,194.57,0,36,70.62,0.4,0,1,0,457,17,13
11274,4,19,45,57,40,16,5,855.12,242.87,5,429,189.82,0.28,0,0,0,468,10,6
11275,15,5,34,52,3,8,2,808.57,31.26,7,119,158.47,0.58,0,0,1,796,41,13
11276,17,13,211,88,27,28,19,1136.06,37.15,7,60,197.35,0.85,0,1,1,243,27,13
11277,44,18,225,85,45,40,12,913.89,84.21,7,375,86.07,0.59,1,1,1,845,1,18
11278,3,20,264,48,48,17,9,1019,176.3,3,365,70.93,0.8,0,1,0,421,48,1
11279,10,17,301,79,13,14,0,859.65,73.74,3,123,66.58,0.13,0,0,0,888,16,0
11280,47,15,226,11,13,21,17,1071.39,151.59,5,317,194.95,0.61,0,1,0,128,20,5
11281,42,14,104,30,30,27,5,821.69,56.59,6,320,52.75,0.12,1,0,1,149,19,7
11282,23,16,221,60,18,21,9,1134.54,225.45,8,143,50.63,0.92,1,1,1,705,24,15
11283,18,4,334,18,40,32,7,1026.75,121.39,1,164,157.45,0.96,0,1,1,945,35,13
11284,1,17,301,92,33,16,7,839.88,62.5,6,238,197.22,0.23,0,0,0,410,39,5
11285,35,20,123,77,17,28,13,1022.35,239.19,0,115,137.35,0.65,0,1,1,674,17,12
11286,31,14,222,74,41,38,14,967.58,72.07,3,181,143.15,0.19,0,0,0,567,34,17
11287,44,18,43,47,10,29,6,909.46,155.84,5,6,141.97,0.65,0,0,0,864,40,7
11288,1,6,210,12,41,49,10,1069.4,10.96,1,292,89.49,0.3,0,0,1,319,12,13
11289,3,8,337,50,44,36,5,1124.02,93.13,7,420,89.13,0.84,0,1,1,164,7,14
11290,3,9,11,40,24,24,19,846.84,51.94,3,104,65.61,0.58,1,0,0,729,38,14
11291,37,1,216,90,42,21,10,909.6,76.7,8,103,120.35,0.13,0,1,1,178,22,6
11292,19,13,164,64,29,39,14,863.85,295.78,8,295,77.46,0.4,0,0,0,672,36,12
11293,29,3,225,19,8,8,17,981.66,111.03,3,47,96.64,0.51,1,1,1,493,5,2
11294,25,6,225,87,36,28,9,801.6,44.72,9,228,121.09,0.87,0,1,1,422,9,16
11295,33,17,246,100,14,18,17,1077.83,296.3,8,368,169.94,0.78,1,0,1,883,34,13
11296,36,8,146,27,29,19,13,816.89,89.99,2,249,161.72,0.48,1,0,1,208,11,7
11297,29,6,191,52,7,19,8,874.71,222.54,7,7,164.44,0.05,0,0,1,220,6,3
11298,26,16,261,80,25,38,4,1139.81,265.56,1,145,52.93,0.12,0,0,1,314,16,11
11299,4,1,287,7,42,44,18,1127.12,105.73,6,284,176.77,0.49,0,1,0,273,49,2
11300,49,10,16,63,30,26,19,1047.1,193.53,3,205,83.91,0.51,1,1,0,125,36,4
11301,14,18,194,77,28,6,18,1086.2,15.9,7,219,92.1,0.19,1,1,0,865,29,0
11302,50,14,9,55,10,46,14,1022.38,118.05,2,395,159.28,0.16,1,1,0,963,38,12
11303,27,5,2,76,47,49,7,956.88,268.72,1,402,134.14,0.18,0,0,1,382,9,3
11304,33,17,293,91,47,26,18,896.26,240.4,9,306,87.49,0.02,1,0,0,604,20,3
11305,22,14,84,97,34,28,3,1163.42,73.33,9,210,161.42,0.61,1,1,1,384,18,12
11306,48,18,209,31,16,44,19,1159.43,5.56,8,171,134.78,0.22,1,1,0,670,13,2
11307,3,4,58,11,10,32,3,1157.98,185.62,0,388,192.45,0.31,0,0,0,707,14,18
11308,23,20,339,17,29,34,5,1164.94,35.96,9,318,102.85,0.14,1,1,0,321,21,0
11309,21,2,106,66,15,45,5,1105.77,244.38,7,91,185.39,0.36,0,0,0,213,18,3
11310,41,7,136,67,28,37,4,1158.64,139.87,3,445,174.7,0.11,0,1,1,692,15,17
11311,23,7,308,98,24,25,6,1148.41,119.2,5,476,59.97,0.44,1,0,1,538,11,2
11312,4,7,331,32,42,22,12,906.48,74.14,2,461,68.62,0.43,1,0,0,126,40,11
11313,21,13,77,24,20,31,14,1137.86,164.77,5,191,73.6,0.98,0,0,0,765,39,16
11314,37,19,325,88,47,6,18,1024.41,246.01,6,423,96.34,0.32,0,1,0,765,22,6
11315,43,6,210,13,29,31,2,1007.91,141.51,8,112,158.73,0.51,1,0,1,796,48,12
11316,31,20,232,22,2,1,15,849.3,29.14,6,107,165.91,0.35,1,0,1,717,34,2
11317,21,17,125,19,46,40,13,1140.6,167.15,8,59,169.28,0.59,0,1,1,373,47,17
11318,26,18,180,53,32,9,2,927.05,98.05,0,279,193.06,0.74,1,1,1,187,8,5
11319,41,1,290,94,47,12,3,884.15,154.93,5,170,128.41,0.23,0,0,0,359,18,3
11320,35,13,214,39,42,21,17,1131.4,25.8,0,63,79.41,0.9,1,0,0,717,11,14
11321,38,19,97,21,30,42,15,810.56,22.32,4,485,172.47,0.86,1,1,1,166,15,17
11322,24,16,249,87,9,3,7,879.53,220.55,5,155,86.53,0.82,1,1,0,455,37,7
11323,11,10,221,16,19,42,9,996.6,146.59,7,31,112.62,0.21,0,0,1,299,15,16
11324,41,13,13,7,6,46,10,1155.65,122.24,3,462,51.92,0.38,0,1,1,234,18,9
11325,29,10,306,84,8,5,14,973.24,286.19,0,57,156.83,0.95,0,1,0,985,11,14
11326,47,14,91,78,34,37,10,868.98,57.83,2,26,174.53,0.01,0,0,0,425,36,13
11327,3,9,193,26,1,13,8,995.78,271.73,8,448,52.24,0.25,0,0,1,364,20,11
11328,1,11,199,86,13,29,19,1051.54,249.84,5,199,92.28,0.03,0,0,0,958,27,13
11329,19,3,260,100,6,28,3,1149.21,159.04,0,37,127.02,0.37,0,1,0,396,26,15
11330,46,8,64,90,35,49,0,1122.68,135.55,7,335,72.33,0.63,1,1,0,489,38,11
11331,49,12,330,76,29,25,17,1111.11,37.37,4,238,64.62,0.14,0,1,1,244,49,13
11332,22,3,232,31,2,10,3,996.87,111.25,9,176,132.4,0.87,1,0,0,799,9,3
11333,14,7,227,68,10,34,6,1163.43,162.38,4,384,180.3,0.5,0,1,1,855,15,7
11334,49,14,167,40,31,15,13,1151.43,105.9,5,83,163.36,0.16,0,1,1,811,1,13
11335,14,7,251,27,8,30,7,1104.52,275.36,5,457,109.2,0.79,1,1,1,211,45,8
11336,44,7,186,9,41,13,17,1117.4,13.5,1,402,88.53,0.84,1,0,0,732,26,8
11337,16,14,249,76,39,37,5,1162.32,90.53,0,322,183.43,0.56,0,1,0,895,45,1
11338,33,12,272,93,28,49,16,937.19,279.08,1,15,166.3,0.89,0,0,0,198,39,18
11339,13,1,340,92,31,5,6,1181.68,24.51,0,266,171.34,0.31,0,1,0,621,29,13
11340,38,5,138,16,13,14,17,852.67,139.76,8,134,187.59,0.7,0,1,1,935,26,8
11341,49,11,109,72,7,10,5,1151.36,224.39,0,41,184.2,0.39,0,1,1,974,29,13
11342,12,1,318,13,1,47,18,890.88,101.45,8,338,113.24,0.63,0,1,1,190,22,19
11343,38,13,44,78,45,34,8,1022.59,242.75,3,459,165.67,0.9,0,1,1,554,34,6
11344,39,17,342,60,49,31,3,1029.87,44.72,2,480,189.04,0.04,1,1,1,212,48,16
11345,33,3,337,79,44,5,12,1174.53,295.93,8,65,62.13,0.09,1,1,1,622,3,11
11346,33,10,201,60,26,6,1,908.96,192.98,5,326,165.28,0.93,1,0,0,100,10,5
11347,29,19,104,9,46,13,13,968.54,88.16,6,46,149.55,0.13,1,0,0,598,27,5
11348,5,7,120,53,16,40,17,857.65,21.07,1,333,133.21,0.14,0,0,1,300,25,5
11349,6,20,362,32,12,13,17,1017.91,167.16,2,175,144.88,0.46,0,0,0,122,1,0
11350,31,3,28,86,16,46,9,956.39,176.52,4,292,196.48,0.18,0,1,1,604,29,19
11351,16,12,107,55,34,48,1,977.88,132.63,2,125,181.48,0.83,0,1,1,792,38,10
11352,31,10,280,25,27,33,10,827.95,281.43,2,201,197.59,0.7,0,1,0,113,4,9
11353,25,12,28,41,25,37,0,1133.37,96.67,8,345,160.64,0.05,0,0,1,844,43,5
11354,48,15,186,26,19,23,16,941.3,173.86,0,25,51.47,0.19,1,1,1,746,7,16
11355,46,6,195,29,7,21,9,1054.62,20.51,0,39,101.52,0.87,0,0,1,456,42,10
11356,33,19,146,82,12,8,7,1052.97,137.19,5,245,62.98,0.03,0,1,1,122,37,4
11357,13,5,260,36,46,34,19,1054.51,235.53,1,333,124.22,0.52,0,0,1,292,13,1
11358,10,20,360,84,24,31,19,893.62,224.23,6,38,82.95,0.25,0,1,0,699,25,5
11359,24,2,177,97,39,31,15,841.91,143.36,0,343,90.66,0.24,1,0,1,416,2,4
11360,10,19,128,84,5,20,16,828.19,257.1,4,190,66.13,0.17,1,1,0,923,18,15
11361,41,19,106,3,1,35,1,1027.66,284.96,7,318,147.4,0.54,1,0,0,112,4,9
11362,31,4,352,59,7,2,9,837.85,130.23,8,59,187.74,0.64,1,1,0,324,46,12
11363,13,20,211,34,48,24,4,959.24,105.11,2,223,150.4,0.65,1,1,0,972,15,0
11364,3,5,349,6,26,11,3,1150.49,190.06,1,231,148.67,0.07,1,0,1,753,28,9
11365,50,7,322,31,24,4,4,830.89,299.41,6,113,187.69,0.43,1,1,1,576,35,16
11366,34,4,314,99,48,26,14,1060.29,11.96,2,377,107.04,0.38,1,0,1,657,29,18
11367,49,11,11,32,17,14,2,971.41,109.94,2,331,184.14,0.14,1,0,0,435,36,0
11368,28,3,360,42,4,46,14,1143.92,147.17,1,26,155.31,0.09,0,1,1,874,38,8
11369,19,5,321,57,16,42,14,1097.19,294.06,6,325,62.23,0.41,1,0,0,654,40,15
11370,23,20,17,73,36,20,0,847.41,247.73,8,155,156.16,0.03,1,0,0,182,47,18
11371,45,15,336,46,5,36,19,916.95,89.16,1,150,64.1,0.95,0,0,0,258,8,12
11372,32,18,66,91,5,25,9,1054.79,234.86,1,33,156.82,0.36,0,1,1,788,17,9
11373,13,16,113,88,43,39,19,868.66,62.5,1,93,86.67,0.91,1,0,0,303,45,0
11374,33,16,132,56,46,10,15,1120.68,177.05,3,162,50.86,0.23,1,1,1,640,26,6
11375,34,10,71,50,17,35,0,897.37,11.99,0,432,139.3,0.85,0,1,0,166,2,3
11376,33,1,61,86,41,5,11,1132.15,127.31,5,464,153.96,0.09,1,0,1,510,34,5
11377,5,11,314,30,21,4,8,907.05,229.95,8,187,188.85,0.17,1,1,1,459,8,1
11378,3,17,244,36,30,49,10,886.97,86.02,0,303,53.31,0.16,1,0,1,325,8,12
11379,7,15,309,26,49,20,17,1176.65,218.62,2,39,198.35,0.16,1,0,0,556,23,14
11380,24,7,5,50,33,23,1,1054.59,98.22,3,472,164.79,0.78,1,0,0,852,47,0
11381,22,6,317,2,45,43,19,1015.92,21.62,2,315,192.51,0.55,1,0,1,529,1,10
11382,45,15,21,7,23,5,18,819.43,270.39,0,485,88.72,0.91,1,1,0,104,46,0
11383,23,15,186,27,42,29,6,912.65,126.09,9,475,124.56,0.64,0,0,0,802,26,19
11384,30,7,209,80,29,44,0,849.47,221.86,9,222,133.27,0.5,1,0,0,368,21,4
11385,18,3,231,49,42,29,3,863.81,178.21,1,278,146.51,0.67,1,1,1,632,32,19
11386,32,14,14,46,39,46,2,905.02,202.22,3,314,135.79,0.37,1,0,1,388,4,14
11387,7,9,352,93,38,32,3,854.34,161.46,1,258,141.72,0.38,0,0,1,717,17,8
11388,33,3,79,85,7,22,10,1159.83,164.43,1,58,196.69,0.02,0,1,1,235,8,8
11389,5,6,182,26,37,45,18,833.97,260.2,8,271,67.91,0.95,1,1,0,207,6,12
11390,49,20,78,82,7,43,8,1143.74,169.89,1,241,102.74,0.23,1,1,1,984,35,17
11391,28,9,297,65,15,44,9,991.67,242.67,1,35,153.33,0.55,0,0,1,525,14,16
11392,8,1,272,2,29,7,8,862.56,134.1,0,179,174.05,0.99,0,1,0,616,32,15
11393,15,9,51,78,10,33,19,1010.85,291.88,4,7,154.22,0.17,1,1,1,175,12,16
11394,4,12,257,79,20,22,8,1144.45,18.64,1,81,152.76,0.2,0,0,0,789,7,19
11395,34,4,296,64,45,41,17,1155.98,113.66,0,410,171.67,0.41,1,1,0,630,37,17
11396,5,16,18,64,9,28,12,942.32,53.55,1,269,189.42,0.8,1,1,1,274,3,2
11397,33,5,290,100,6,21,3,1068.06,89.12,2,9,130.69,0.13,0,1,0,893,18,14
11398,5,17,218,88,20,36,9,826.36,36.53,0,135,81.35,0.96,0,1,0,985,24,9
11399,38,17,100,60,21,4,3,999.71,149.73,6,67,180.8,0.36,0,1,1,125,41,8
11400,34,6,149,89,7,43,10,890.79,4,3,129,189.27,0.5,1,0,0,194,4,2
11401,26,15,155,9,38,6,9,919.54,175.36,3,114,189.29,0.84,1,1,0,420,32,14
11402,1,1,102,15,48,19,18,985.62,281.68,2,174,150.73,0.8,1,0,0,546,32,6
11403,4,13,115,37,34,11,17,1165.44,48.59,3,27,149.74,0.65,0,0,0,982,49,19
11404,39,16,270,6,47,17,12,1129.37,197.38,9,8,74.25,0.4,0,0,0,473,38,1
11405,26,2,92,43,3,46,4,952.98,77.79,2,34,65.17,0.93,1,1,0,809,26,0
11406,33,19,21,45,45,18,10,991.03,43.64,5,183,93.91,0.53,1,1,0,493,19,8
11407,33,2,120,76,17,46,5,1149.65,251.3,2,19,80.07,0.68,1,0,0,633,38,16
11408,8,12,19,91,43,13,18,833,141.85,7,370,99.3,0.21,0,1,0,188,25,17
11409,20,12,24,71,2,41,19,1110.66,20.02,2,60,111.35,0.23,1,1,0,462,6,6
11410,16,8,26,28,42,11,1,867.7,162.63,1,494,128.45,0.17,0,0,0,600,38,14
11411,21,12,153,52,12,27,18,911.51,293.62,8,45,126.37,0.79,1,1,1,863,21,12
11412,45,11,301,76,13,49,4,887.02,241.37,1,25,193.51,0.1,0,1,0,419,32,4
11413,26,2,364,35,38,16,10,1020.5,166.89,0,372,182.06,0.35,1,1,0,830,27,8
11414,23,1,202,66,36,15,10,892,285.26,6,101,104.35,0.99,0,0,0,609,25,16
11415,18,4,139,26,12,14,12,982.61,240.66,7,104,183.03,0.67,1,1,1,954,48,8
11416,31,9,280,20,27,15,19,810.44,134.27,6,353,54.15,0.1,1,0,1,281,4,7
11417,42,7,24,89,26,18,9,926.5,141.06,1,231,177.91,0.7,0,0,0,498,48,9
11418,12,10,12,62,47,12,9,1084.46,278.14,1,93,56.4,0.75,0,0,1,677,20,14
11419,1,20,135,85,40,26,1,973.9,13.57,3,61,84.2,0.89,1,1,0,167,6,4
11420,42,14,81,1,5,42,17,1129.34,98.51,1,438,81.1,0.06,1,1,1,142,43,16
11421,9,1,355,92,32,40,8,983.9,131.65,2,439,96.57,0.17,0,1,0,929,35,1
11422,3,5,70,53,36,18,12,1150.38,60.5,7,174,101.83,0.39,0,0,0,877,8,9
11423,26,13,204,77,45,26,6,957.81,53.27,1,59,152.41,0.59,0,1,0,234,10,17
11424,9,6,79,30,38,46,3,944.45,150.45,3,321,124.49,0.15,0,0,0,801,35,3
11425,42,17,279,60,16,18,15,902.72,175.86,6,277,192.94,0.42,1,1,1,354,30,0
11426,16,15,199,10,10,1,1,984.74,137.76,9,278,173.69,0.12,0,0,1,219,25,1
11427,24,7,294,22,37,16,0,1132.37,122.08,1,317,158.84,0.27,0,0,1,490,20,12
11428,50,8,285,29,15,37,16,1085.54,211.73,2,114,197.96,0.72,1,0,0,840,9,0
11429,14,2,156,69,11,21,4,869.05,222.31,4,267,162.02,0.8,1,0,0,410,16,5
11430,3,18,76,8,9,8,18,1170.14,52.21,4,267,67.18,0.91,0,1,1,148,20,3
11431,34,7,219,53,18,2,3,978.67,19.46,6,247,126.17,0.59,1,0,1,935,30,5
11432,33,20,324,11,33,19,6,888.95,19.48,2,260,79.72,0.72,0,1,1,548,8,13
11433,50,16,277,26,9,29,0,1175.65,220.46,3,473,57.78,0.82,0,0,0,114,10,12
11434,24,19,265,19,41,30,5,976.27,4.72,7,111,199.17,0.15,1,1,0,293,48,19
11435,9,9,49,19,15,3,1,869.49,292.63,1,307,187.18,0.78,1,1,0,643,26,0
11436,13,12,98,30,36,8,18,1129.33,211.81,1,53,143.41,0.69,1,1,0,901,38,18
11437,2,14,293,36,36,35,14,1000.13,179.1,6,149,150.32,0.54,0,1,1,116,29,3
11438,7,7,21,42,1,18,15,878.72,9.58,1,445,93.29,0.26,0,0,0,925,45,7
11439,48,2,23,56,28,26,0,1072.12,9.56,2,168,60.39,0.75,1,0,0,588,15,1
11440,21,17,138,9,33,25,2,1192.79,136.96,0,109,170.59,0.38,0,0,0,196,38,18
11441,19,11,230,7,1,8,7,833.72,115.04,2,157,135.85,0.28,1,0,1,240,25,8
11442,25,18,326,18,6,18,18,973.76,86.83,2,214,119.32,0.02,0,0,0,536,26,9
11443,47,12,357,9,11,24,19,1005.26,38.78,2,207,150.72,0.9,1,1,1,927,27,14
11444,22,3,29,6,48,5,9,1064.47,81.76,0,235,123.89,0.37,0,0,0,417,27,8
11445,11,14,315,70,27,26,14,891.39,190.46,8,327,110.04,0.32,1,1,0,782,10,2
11446,33,15,21,45,5,10,3,873.94,119.51,6,168,158.04,0.01,1,1,0,974,18,11
11447,32,19,342,22,10,11,19,1096.76,93.64,4,319,129.91,0.42,0,1,0,217,8,19
11448,21,10,99,81,28,4,8,1067.74,277.42,1,101,75.72,0.59,0,1,1,356,18,17
11449,39,9,63,79,16,10,19,898.31,99.61,8,268,156.13,0.85,1,0,1,841,25,17
11450,20,10,302,73,43,37,12,822.74,273.22,9,95,106.93,0.12,1,1,0,280,6,10
11451,8,20,133,70,26,12,4,1120.06,24.29,7,353,165.78,0.8,1,1,1,894,47,1
11452,42,4,15,87,28,10,13,1072.88,247.91,1,116,196.5,0.55,1,0,1,728,47,19
11453,37,19,105,81,14,12,7,1151.91,153.49,9,238,125.84,0.73,1,1,1,442,33,2
11454,9,10,111,96,13,5,11,827.05,152.85,7,271,161.34,0.6,0,1,0,262,5,12
11455,25,17,339,32,1,43,17,995,178.97,1,235,130.89,0.91,0,0,0,729,22,15
11456,25,12,336,67,35,27,0,863.85,199.03,7,144,195.69,0.45,1,0,1,802,41,13
11457,33,1,111,16,15,33,13,1069.97,245.47,2,317,134.77,0.54,0,1,1,998,40,11
11458,2,11,363,2,29,32,1,899.8,16.11,1,277,114.56,0.69,1,0,1,354,17,9
11459,19,13,343,67,31,5,3,905.16,93.9,4,168,103,0.49,1,0,0,665,29,2
11460,46,1,4,41,12,23,13,1085.97,138.98,9,370,80.91,0.65,0,1,0,136,37,7
11461,20,1,152,51,5,24,15,1129.91,289.39,8,213,104.61,0.02,1,0,1,264,49,16
11462,42,16,42,14,48,46,15,1164.21,18.35,2,220,140.47,0.6,1,1,0,786,42,12
11463,41,7,26,78,46,2,15,831.23,118.48,1,215,58.11,0.29,1,0,1,970,18,18
11464,42,10,362,94,32,30,3,1122.67,234.77,6,279,119.69,0.83,0,1,1,410,35,0
11465,29,16,194,49,10,10,15,1188.6,279.13,5,162,96.27,0.23,0,0,0,849,35,3
11466,6,1,360,49,5,1,2,820.95,241.75,1,219,190.52,0.72,0,0,1,924,15,12
11467,17,9,8,27,27,13,0,1164.82,293.13,3,353,151.15,0.88,0,1,0,906,4,9
11468,25,6,73,81,39,36,6,1181.6,158.17,0,304,154.04,0.12,1,0,1,260,32,1
11469,38,15,78,39,21,3,11,876.93,218.47,5,126,148.36,0.96,0,1,0,529,19,17
11470,4,4,148,73,16,44,15,923.44,264.37,0,233,154.97,0.2,1,0,0,605,9,1
11471,30,15,322,36,29,44,3,919.61,124.3,8,370,92.76,0.7,1,1,1,391,7,7
11472,20,10,68,10,15,16,0,1179.82,24.33,6,66,147.69,0.85,0,0,0,999,9,12
11473,3,16,355,93,38,14,15,806.66,16.59,0,213,119.37,0.02,1,1,1,194,41,10
11474,23,13,183,4,7,40,8,1022.65,276.71,7,291,142.5,0.95,0,0,0,648,31,1
11475,18,19,334,85,18,45,18,1031.82,0.61,3,179,118.29,0.37,0,1,1,996,36,14
11476,26,20,85,2,19,48,3,1060.77,95.14,9,394,168.38,0.56,0,0,0,987,44,10
11477,36,4,79,79,17,47,3,889.67,255.18,0,493,105.49,0.75,1,1,0,529,48,9
11478,8,20,39,28,14,46,16,989.64,119.24,1,77,177.72,0.38,1,1,1,969,5,0
11479,17,16,306,89,41,5,19,965,59.06,2,481,83.8,0.55,1,1,0,468,7,6
11480,31,11,20,26,48,25,1,963.34,39.19,9,310,180.11,0.19,1,1,0,471,41,5
11481,37,15,70,73,10,38,15,933.61,10.41,9,321,123.7,0.18,1,1,0,889,14,12
11482,45,11,156,30,25,29,19,1177.33,194.21,6,180,107.47,0.96,1,0,1,740,3,11
11483,33,11,117,9,41,17,16,1060.53,97.66,9,240,114.85,0.29,1,0,0,644,29,5
11484,27,3,28,1,44,9,3,1104.03,3.59,3,155,154.94,0.93,0,1,1,592,7,15
11485,45,17,98,56,9,18,5,928.7,24.89,4,333,87.31,0.14,0,1,1,539,29,8
11486,4,5,329,56,16,12,5,800.31,255.59,3,163,148.46,0.55,0,1,1,866,45,19
11487,22,13,151,76,48,45,12,1180.9,37.01,9,165,134.78,0.05,1,0,0,594,15,6
11488,26,10,364,61,24,49,17,1150.54,149.32,4,40,51.29,0.69,1,0,0,890,19,9
11489,32,5,22,45,21,39,0,983.15,104.08,5,300,65.93,0.76,0,0,0,630,49,16
11490,24,12,261,13,34,28,6,954.25,60.79,3,118,92.17,0.69,1,1,0,168,36,17
11491,46,8,60,14,39,32,8,977.87,37.46,7,273,153.22,0.85,1,1,1,650,23,10
11492,35,12,163,10,7,20,2,907.63,191.68,0,377,89.36,0.22,0,0,0,365,43,4
11493,37,16,114,17,7,40,16,1045.96,262.64,9,53,180.54,0.14,0,0,1,829,16,9
11494,32,2,354,17,28,1,4,1189.47,180.41,0,169,73.5,0.53,0,1,1,527,8,14
11495,7,3,196,31,35,12,3,826.61,112.8,9,427,50.67,0.12,0,0,0,864,38,16
11496,33,18,45,46,10,22,13,1115.84,91.96,4,291,191.88,0.34,1,1,1,202,40,9
11497,31,17,113,49,38,8,9,823.62,108.84,1,93,94.44,0.15,1,1,0,580,15,13
11498,12,2,179,90,32,12,9,1143.62,109.91,0,24,124.78,0.65,0,0,0,392,7,2
11499,11,12,270,99,34,38,4,858.28,153.18,4,490,133.31,0.08,0,0,0,640,4,0
11500,24,17,325,100,24,24,10,997.87,110.34,8,478,106.89,0.2,0,0,0,749,11,9
11501,8,6,56,75,41,38,11,1003.45,175.92,7,423,58.25,0.94,0,1,1,368,9,11
11502,32,17,347,80,47,39,19,1052.23,31.34,5,469,133.53,0.55,0,0,1,583,31,7
11503,38,2,267,93,46,41,9,1042.09,82.51,5,99,199.56,0.71,1,0,1,377,21,1
11504,22,8,115,18,41,28,11,1080.97,216.49,7,152,156.49,0.35,0,1,1,526,41,16
11505,34,14,357,75,2,12,9,1139.44,227.42,1,148,112.86,0.39,1,1,1,350,6,8
11506,19,6,167,11,42,31,7,814.43,202.82,4,486,167.88,0.66,1,0,1,615,43,0
11507,20,9,354,73,4,38,19,1095.24,102.29,4,341,180.53,0.14,0,1,1,560,33,8
11508,14,1,115,89,1,38,19,820.57,133.87,0,333,132.41,0.27,0,0,1,286,32,3
11509,33,5,80,55,22,28,9,1117.51,54.64,6,412,156.51,0.06,1,0,1,445,38,9
11510,10,7,314,96,11,9,15,1117.31,289.84,5,425,165.73,0.58,0,0,0,265,9,2
11511,16,9,286,98,48,22,14,876.38,261.04,9,72,87.76,0.31,0,1,1,982,37,18
11512,4,14,323,3,11,7,11,883.7,282.51,8,340,118.48,0.82,1,1,1,226,26,12
11513,27,9,29,78,45,4,7,831.24,170.85,6,213,185.98,0.84,0,0,0,210,28,17
11514,28,4,42,89,14,29,16,896.1,139.71,4,138,155.61,0.02,1,1,0,517,30,6
11515,43,20,119,16,27,45,3,999.72,260.66,2,14,116.32,0.11,1,0,0,782,27,16
11516,16,15,62,100,33,10,0,955.52,122.49,2,376,88.57,0.1,0,1,0,342,1,7
11517,33,4,155,9,28,42,4,889.52,80.45,7,461,68.94,0.3,1,0,0,587,7,19
11518,48,3,285,68,23,21,19,1048.43,150.73,1,16,196.1,0.83,1,1,0,782,39,7
11519,19,14,189,45,9,4,6,1009.11,50.89,4,491,199.35,0.66,1,0,1,639,26,7
11520,21,9,285,2,18,24,7,850.18,230.73,6,216,129.68,0.75,0,0,1,160,37,9
11521,22,19,104,89,43,21,0,928.3,132.43,3,444,50.34,0,0,1,1,281,13,11
11522,9,6,57,22,24,18,4,1176.37,196.47,9,23,78.99,0.77,0,0,0,307,24,9
